x-axis,2,3,F1
second,Volt,Volt,Volt
-86.5000E-09,-979.8547467067E-03,-535.6831690478E-03,+440.6085014344E-03
-86.0000E-09,-976.2772891445E-03,-489.3381632627E-03,+483.2873344422E-03
-85.5000E-09,-972.6409433920E-03,-446.6638546746E-03,+522.3650932312E-03
-85.0000E-09,-969.6082015903E-03,-405.6384154155E-03,+560.3365898133E-03
-84.5000E-09,-966.7030508676E-03,-364.2989058080E-03,+598.6590385438E-03
-84.0000E-09,-963.9156765256E-03,-318.2090821810E-03,+641.9558525086E-03
-83.5000E-09,-961.6975546901E-03,-267.6044972958E-03,+690.3567314149E-03
-83.0000E-09,-959.8965575360E-03,-218.4917465656E-03,+737.5903129578E-03
-82.5000E-09,-958.7973113166E-03,-163.1368476609E-03,+791.7513847352E-03
-82.0000E-09,-957.6391769069E-03,-99.0468671916E-03,+854.6633720399E-03
-81.5000E-09,-956.2553044343E-03,-25.1225589381E-03,+927.0968437196E-03
-81.0000E-09,-954.8518025649E-03,+63.6808320707E-03,+1.0144152641298E+00
-80.5000E-09,-952.7367350624E-03,+165.0862958087E-03,+1.1136813163759E+00
-80.0000E-09,-950.2585237196E-03,+285.2967216569E-03,+1.2312884330751E+00
-79.5000E-09,-947.4711493776E-03,+426.3928256734E-03,+1.3694643974306E+00
-79.0000E-09,-943.6581390541E-03,+587.0398088775E-03,+1.5261492729189E+00
-78.5000E-09,-937.3031218483E-03,+770.1231925951E-03,+1.7027316093447E+00
-78.0000E-09,-929.1520148376E-03,+974.4063248293E-03,+1.8986392021182E+00
-77.5000E-09,-918.7435271979E-03,+1.1979066365060E+00,+2.1115984916690E+00
-77.0000E-09,-906.6370967371E-03,+1.4401726514992E+00,+2.3415865898135E+00
-76.5000E-09,-891.8218095214E-03,+1.6977888547702E+00,+2.5841784477237E+00
-76.0000E-09,-874.0964642338E-03,+1.9687530478481E+00,+2.8372302055362E+00
-75.5000E-09,-854.6977128712E-03,+2.2499048978520E+00,+3.0988116264347E+00
-75.0000E-09,-833.3262071328E-03,+2.5356892854946E+00,+3.3630175590518E+00
-74.5000E-09,-810.6051803661E-03,+2.8216895965019E+00,+3.6260943412784E+00
-74.0000E-09,-786.5297252219E-03,+3.1017422002864E+00,+3.8818621635440E+00
-73.5000E-09,-761.8261293810E-03,+3.3732756458706E+00,+4.1285052299503E+00
-73.0000E-09,-738.1825209659E-03,+3.6301459320642E+00,+4.3615832328799E+00
-72.5000E-09,-714.5536345983E-03,+3.8689964320186E+00,+4.5767092704775E+00
-72.0000E-09,-693.1624994631E-03,+4.0850572023176E+00,+4.7711825370791E+00
-71.5000E-09,-674.7697546852E-03,+4.2770327027740E+00,+4.9446291923525E+00
-71.0000E-09,-660.0182630091E-03,+4.4417429711104E+00,+5.0945086479188E+00
-70.5000E-09,-647.7302606281E-03,+4.5767147033331E+00,+5.2170977592470E+00
-70.0000E-09,-640.8305276618E-03,+4.6864037725101E+00,+5.3198809623719E+00
-69.5000E-09,-638.2885207795E-03,+4.7669235580798E+00,+5.3977236747743E+00
-69.0000E-09,-640.7471027255E-03,+4.8259687835780E+00,+5.4591631889344E+00
-68.5000E-09,-648.5743246894E-03,+4.8584554352401E+00,+5.4994311332703E+00
-68.0000E-09,-660.9506593559E-03,+4.8777707616664E+00,+5.5310244560242E+00
-67.5000E-09,-677.8564773281E-03,+4.8764163332889E+00,+5.5465197563172E+00
-67.0000E-09,-697.9422575778E-03,+4.8638142605596E+00,+5.5539584159851E+00
-66.5000E-09,-721.4092014220E-03,+4.8432426527397E+00,+5.5567507743835E+00
-66.0000E-09,-746.9028804831E-03,+4.8131115286905E+00,+5.5520434379578E+00
-65.5000E-09,-774.0945023652E-03,+4.7843152036221E+00,+5.5504031181335E+00
-65.0000E-09,-801.7179709764E-03,+4.7499637592664E+00,+5.5435366630554E+00
-64.5000E-09,-829.0862574295E-03,+4.7197737470269E+00,+5.5406527519226E+00
-64.0000E-09,-855.1393742987E-03,+4.6923122209391E+00,+5.5392336845398E+00
-63.5000E-09,-878.6014107937E-03,+4.6669706697030E+00,+5.5372729301453E+00
-63.0000E-09,-899.3840346289E-03,+4.6480871900057E+00,+5.5390276908875E+00
-62.5000E-09,-916.9425300438E-03,+4.6331688484570E+00,+5.5416445732117E+00
-62.0000E-09,-930.5015358659E-03,+4.6246104314632E+00,+5.5465884208679E+00
-61.5000E-09,-939.7567964452E-03,+4.6174260722437E+00,+5.5486941337585E+00
-61.0000E-09,-944.6837750356E-03,+4.6124794642565E+00,+5.5486330986023E+00
-60.5000E-09,-945.0174747808E-03,+4.6107128185467E+00,+5.5471606254578E+00
-60.0000E-09,-941.1799277113E-03,+4.6098098662951E+00,+5.5424838066101E+00
-59.5000E-09,-932.9355810660E-03,+4.6111446652758E+00,+5.5355486869812E+00
-59.0000E-09,-920.8193359068E-03,+4.6157772029146E+00,+5.5281405448914E+00
-58.5000E-09,-904.7379525991E-03,+4.6213715809954E+00,+5.5177264213562E+00
-58.0000E-09,-886.0458595204E-03,+4.6263574477762E+00,+5.5040698051452E+00
-57.5000E-09,-864.0805645295E-03,+4.6296944452279E+00,+5.4855837821960E+00
-57.0000E-09,-839.6419655450E-03,+4.6325210783634E+00,+5.4640383720398E+00
-56.5000E-09,-814.0550468492E-03,+4.6351121587377E+00,+5.4411044120788E+00
-56.0000E-09,-786.7063897929E-03,+4.6365647340990E+00,+5.4153628349304E+00
-55.5000E-09,-758.7786655317E-03,+4.6376247215249E+00,+5.3886065483093E+00
-55.0000E-09,-730.4387239382E-03,+4.6389006323152E+00,+5.3616366386413E+00
-54.5000E-09,-702.7122009940E-03,+4.6387828559346E+00,+5.3339419364929E+00
-54.0000E-09,-674.8826237167E-03,+4.6383902679991E+00,+5.3057818412781E+00
-53.5000E-09,-648.4565483088E-03,+4.6385473031733E+00,+5.2796282768249E+00
-53.0000E-09,-623.3161983896E-03,+4.6367806574635E+00,+5.2528338432312E+00
-52.5000E-09,-600.2271204334E-03,+4.6352299351183E+00,+5.2282366752624E+00
