Start Time,2022-12-06 10:49:47.269,,,,,,,,,,
Stop Time,2022-12-06 11:16:57.398,,,,,,,,,,
,,,,,,,,,,,
Time,Step,Set CH1 On/Off,Set CH2 On/Off,Sweep CH2 Voltage Setting,Get CH2 Voltage Setting,Get CH2 Current Measurement,Sweep CH1 Voltage Setting,Get Measurement Value,Get Measurement Value,Set CH1 On/Off,Set CH2 On/Off ()
2022-12-06 10:49:53.532,1,1,,,,,,,,,
2022-12-06 10:49:55.075,2,,1,,,,,,,,
2022-12-06 10:50:11.105,3,,,0,0,-9.754905E-05,,,,,
2022-12-06 10:50:21.795,4,,,0,,,0,-2.06786738E-09,-0.000275770259,,
2022-12-06 10:50:25.952,5,,,0,,,0.05,2.92302985E-09,0.0496817892,,
2022-12-06 10:50:28.212,6,,,0,,,0.1,8.80009034E-09,0.0993326595,,
2022-12-06 10:50:30.742,7,,,0,,,0.15,1.3137445E-08,0.149270052,,
2022-12-06 10:50:32.866,8,,,0,,,0.2,1.8245686E-08,0.199302455,,
2022-12-06 10:50:35.140,9,,,0,,,0.25,2.23775169E-08,0.249242225,,
2022-12-06 10:50:37.370,10,,,0,,,0.3,2.72039952E-08,0.299257151,,
2022-12-06 10:50:39.469,11,,,0,,,0.35,3.32261853E-08,0.349202352,,
2022-12-06 10:50:41.729,12,,,0,,,0.4,3.76094671E-08,0.399272294,,
2022-12-06 10:50:43.961,13,,,0,,,0.45,4.30173823E-08,0.449205523,,
2022-12-06 10:50:46.114,14,,,0,,,0.5,4.81639724E-08,0.499205623,,
2022-12-06 10:50:48.333,15,,,0,,,0.55,5.24425404E-08,0.549172454,,
2022-12-06 10:50:50.553,16,,,0,,,0.6,5.74297634E-08,0.599197507,,
2022-12-06 10:50:52.854,17,,,0,,,0.65,6.29862528E-08,0.64906825,,
2022-12-06 10:50:54.969,18,,,0,,,0.7,6.82687871E-08,0.699048762,,
2022-12-06 10:50:57.212,19,,,0,,,0.75,7.31189178E-08,0.749011217,,
2022-12-06 10:50:59.448,20,,,0,,,0.8,7.7704738E-08,0.799046148,,
2022-12-06 10:51:01.572,21,,,0,,,0.85,8.40929671E-08,0.8490099,,
2022-12-06 10:51:03.826,22,,,0,,,0.9,8.73198047E-08,0.898735466,,
2022-12-06 10:51:06.055,23,,,0,,,0.95,9.32113322E-08,0.948710834,,
2022-12-06 10:51:08.171,24,,,0,,,1,9.77826854E-08,0.998661577,,
2022-12-06 10:51:10.388,25,,,0,,,1.05,1.03193816E-07,1.04870494,,
2022-12-06 10:51:12.610,26,,,0,,,1.1,1.07526118E-07,1.09867221,,
2022-12-06 10:51:14.793,27,,,0,,,1.15,1.12319529E-07,1.14839481,,
2022-12-06 10:51:16.947,28,,,0,,,1.2,1.1796925E-07,1.19832577,,
2022-12-06 10:51:19.452,29,,,0,,,1.25,1.22932821E-07,1.2486927,,
2022-12-06 10:51:21.547,30,,,0,,,1.3,1.2819974E-07,1.29869213,,
2022-12-06 10:51:23.746,31,,,0,,,1.35,1.32229613E-07,1.34875113,,
2022-12-06 10:51:25.945,32,,,0,,,1.4,1.38641954E-07,1.39875953,,
2022-12-06 10:51:28.026,33,,,0,,,1.45,1.44009453E-07,1.44862902,,
2022-12-06 10:51:30.231,34,,,0,,,1.5,1.47420229E-07,1.49867945,,
2022-12-06 10:51:32.445,35,,,0,,,1.55,1.52685311E-07,1.54868074,,
2022-12-06 10:51:34.575,36,,,0,,,1.6,1.58995693E-07,1.59872381,,
2022-12-06 10:51:36.688,37,,,0,,,1.65,1.63778311E-07,1.64873115,,
2022-12-06 10:51:38.935,38,,,0,,,1.7,1.67686477E-07,1.69870117,,
2022-12-06 10:51:41.168,39,,,0,,,1.75,1.72949722E-07,1.74861257,,
2022-12-06 10:51:43.284,40,,,0,,,1.8,1.78094705E-07,1.79853861,,
2022-12-06 10:51:45.495,41,,,0,,,1.85,1.82633679E-07,1.8485583,,
2022-12-06 10:51:47.719,42,,,0,,,1.9,1.89083221E-07,1.89861884,,
2022-12-06 10:51:49.851,43,,,0,,,1.95,1.94033932E-07,1.94853778,,
2022-12-06 10:51:52.113,44,,,0,,,2,1.99069378E-07,1.99858282,,
2022-12-06 10:51:54.345,45,,,0,,,2.05,2.03078354E-07,2.04866645,,
2022-12-06 10:51:56.473,46,,,0,,,2.1,2.07362204E-07,2.09854527,,
2022-12-06 10:51:58.647,47,,,0,,,2.15,2.12786423E-07,2.14859392,,
2022-12-06 10:52:00.947,48,,,0,,,2.2,2.18461175E-07,2.19835423,,
2022-12-06 10:52:03.161,49,,,0,,,2.25,2.23404767E-07,2.24836823,,
2022-12-06 10:52:05.262,50,,,0,,,2.3,2.28698094E-07,2.29829577,,
2022-12-06 10:52:07.490,51,,,0,,,2.35,2.31965807E-07,2.34824021,,
2022-12-06 10:52:09.724,52,,,0,,,2.4,2.37171414E-07,2.39825789,,
2022-12-06 10:52:11.857,53,,,0,,,2.45,2.43070289E-07,2.44828704,,
2022-12-06 10:52:14.111,54,,,0,,,2.5,2.4754864E-07,2.49826808,,
2022-12-06 10:52:16.381,55,,,0,,,2.55,2.52218737E-07,2.54835339,,
2022-12-06 10:52:18.495,56,,,0,,,2.6,2.58544046E-07,2.59830086,,
2022-12-06 10:52:20.745,57,,,0,,,2.65,2.62079513E-07,2.64833807,,
2022-12-06 10:52:22.985,58,,,0,,,2.7,2.6799676E-07,2.69834024,,
2022-12-06 10:52:25.126,59,,,0,,,2.75,2.72759859E-07,2.74816658,,
2022-12-06 10:52:27.289,60,,,0,,,2.8,2.78558614E-07,2.79811172,,
2022-12-06 10:52:29.558,61,,,0,,,2.85,2.8334881E-07,2.84812606,,
2022-12-06 10:52:31.860,62,,,0,,,2.9,2.88554875E-07,2.89808885,,
2022-12-06 10:52:33.998,63,,,0,,,2.95,2.92285074E-07,2.94818552,,
2022-12-06 10:52:36.275,64,,,0,,,3,2.97014646E-07,2.99819829,,
2022-12-06 10:52:38.499,65,,,0,,,3.05,3.02354589E-07,3.04814775,,
2022-12-06 10:52:40.619,66,,,0,,,3.1,3.08525583E-07,3.0981353,,
2022-12-06 10:52:42.869,67,,,0,,,3.15,3.12881538E-07,3.1481644,,
2022-12-06 10:52:45.125,68,,,0,,,3.2,3.18193236E-07,3.19801852,,
2022-12-06 10:52:47.225,69,,,0,,,3.25,3.22540235E-07,3.24808668,,
2022-12-06 10:52:49.457,70,,,0,,,3.3,3.28406273E-07,3.2979018,,
2022-12-06 10:52:51.731,71,,,0,,,3.35,3.33396482E-07,3.34792181,,
2022-12-06 10:52:53.899,72,,,0,,,3.4,3.37353101E-07,3.39775418,,
2022-12-06 10:52:56.028,73,,,0,,,3.45,3.43358987E-07,3.44784594,,
2022-12-06 10:52:58.277,74,,,0,,,3.5,3.48357692E-07,3.49781172,,
2022-12-06 10:53:00.568,75,,,0,,,3.55,3.53241349E-07,3.54779828,,
2022-12-06 10:53:02.676,76,,,0,,,3.6,3.57143085E-07,3.59777523,,
2022-12-06 10:53:04.899,77,,,0,,,3.65,3.6258269E-07,3.64779676,,
2022-12-06 10:53:07.162,78,,,0,,,3.7,3.68499018E-07,3.69774827,,
2022-12-06 10:53:09.256,79,,,0,,,3.75,3.73072898E-07,3.74789896,,
2022-12-06 10:53:11.458,80,,,0,,,3.8,3.78862467E-07,3.7973916,,
2022-12-06 10:53:13.700,81,,,0,,,3.85,3.82402298E-07,3.847362,,
2022-12-06 10:53:15.832,82,,,0,,,3.9,3.87054253E-07,3.89744103,,
2022-12-06 10:53:17.978,83,,,0,,,3.95,3.93843655E-07,3.94736881,,
2022-12-06 10:53:20.194,84,,,0,,,4,3.98918599E-07,3.99735092,,
2022-12-06 10:53:22.422,85,,,0,,,4.05,4.02869248E-07,4.04740052,,
2022-12-06 10:53:24.555,86,,,0,,,4.1,4.07834655E-07,4.09724969,,
2022-12-06 10:53:26.793,87,,,0,,,4.15,4.13272882E-07,4.14731151,,
2022-12-06 10:53:29.025,88,,,0,,,4.2,4.1695945E-07,4.1972588,,
2022-12-06 10:53:31.168,89,,,0,,,4.25,4.22514791E-07,4.24724987,,
2022-12-06 10:53:33.374,90,,,0,,,4.3,4.28753068E-07,4.29726772,,
2022-12-06 10:53:35.600,91,,,0,,,4.35,4.31841206E-07,4.34744257,,
2022-12-06 10:53:37.693,92,,,0,,,4.4,4.37250958E-07,4.39741478,,
2022-12-06 10:53:39.873,93,,,0,,,4.45,4.42379407E-07,4.44741389,,
2022-12-06 10:53:42.112,94,,,0,,,4.5,4.48341892E-07,4.49742539,,
2022-12-06 10:53:44.333,95,,,0,,,4.55,4.52781664E-07,4.54736939,,
2022-12-06 10:53:46.431,96,,,0,,,4.6,4.57332121E-07,4.59736917,,
2022-12-06 10:53:48.697,97,,,0,,,4.65,4.62705361E-07,4.64728307,,
2022-12-06 10:53:50.914,98,,,0,,,4.7,4.6652374E-07,4.69737328,,
2022-12-06 10:53:53.013,99,,,0,,,4.75,4.73815584E-07,4.74729091,,
2022-12-06 10:53:55.254,100,,,0,,,4.8,4.76546409E-07,4.79729346,,
2022-12-06 10:53:57.473,101,,,0,,,4.85,4.82740137E-07,4.84717293,,
2022-12-06 10:53:59.595,102,,,0,,,4.9,4.87205399E-07,4.89718899,,
2022-12-06 10:54:01.830,103,,,0,,,4.95,4.93015865E-07,4.94716455,,
2022-12-06 10:54:04.070,104,,,0,,,5,4.96368313E-07,4.99724046,,
2022-12-06 10:54:08.787,105,,,1,1,-5.509715E-05,5,,,,
2022-12-06 10:54:11.508,106,,,1,,,0,-1.99507293E-09,-0.000237182911,,
2022-12-06 10:54:13.717,107,,,1,,,0.05,2.87067297E-09,0.0496999693,,
2022-12-06 10:54:15.930,108,,,1,,,0.1,8.37296838E-09,0.0993445179,,
2022-12-06 10:54:18.361,109,,,1,,,0.15,1.32201138E-08,0.14927205,,
2022-12-06 10:54:20.610,110,,,1,,,0.2,1.7902381E-08,0.199299812,,
2022-12-06 10:54:22.830,111,,,1,,,0.25,2.29977623E-08,0.249245429,,
2022-12-06 10:54:24.941,112,,,1,,,0.3,2.88027173E-08,0.299241436,,
2022-12-06 10:54:27.196,113,,,1,,,0.35,3.23776822E-08,0.349191544,,
2022-12-06 10:54:29.410,114,,,1,,,0.4,3.93946532E-08,0.399252847,,
2022-12-06 10:54:31.533,115,,,1,,,0.45,4.27937173E-08,0.449210177,,
2022-12-06 10:54:33.775,116,,,1,,,0.5,4.75455641E-08,0.49920925,,
2022-12-06 10:54:36.011,117,,,1,,,0.55,5.29525607E-08,0.549155367,,
2022-12-06 10:54:38.131,118,,,1,,,0.6,5.89772768E-08,0.599198666,,
2022-12-06 10:54:40.350,119,,,1,,,0.65,6.29198882E-08,0.649059393,,
2022-12-06 10:54:42.576,120,,,1,,,0.7,6.76960762E-08,0.699072306,,
2022-12-06 10:54:44.808,121,,,1,,,0.75,7.30098409E-08,0.749031289,,
2022-12-06 10:54:46.893,122,,,1,,,0.8,7.8433601E-08,0.799077991,,
2022-12-06 10:54:49.160,123,,,1,,,0.85,8.24430363E-08,0.84899942,,
2022-12-06 10:54:51.410,124,,,1,,,0.9,8.8757093E-08,0.898762494,,
2022-12-06 10:54:53.509,125,,,1,,,0.95,9.25738641E-08,0.948724804,,
2022-12-06 10:54:55.731,126,,,1,,,1,9.79861424E-08,0.998694059,,
2022-12-06 10:54:57.966,127,,,1,,,1.05,1.03177052E-07,1.04874029,,
2022-12-06 10:55:00.065,128,,,1,,,1.1,1.08138097E-07,1.09869274,,
2022-12-06 10:55:02.312,129,,,1,,,1.15,1.13323495E-07,1.14842668,,
2022-12-06 10:55:04.546,130,,,1,,,1.2,1.18730492E-07,1.19834998,,
2022-12-06 10:55:06.996,131,,,1,,,1.25,1.228451E-07,1.24872474,,
2022-12-06 10:55:09.218,132,,,1,,,1.3,1.27943467E-07,1.29875906,,
2022-12-06 10:55:11.416,133,,,1,,,1.35,1.32957787E-07,1.34872183,,
2022-12-06 10:55:13.546,134,,,1,,,1.4,1.37676107E-07,1.39876445,,
2022-12-06 10:55:15.789,135,,,1,,,1.45,1.43326747E-07,1.44877344,,
2022-12-06 10:55:18.015,136,,,1,,,1.5,1.48237272E-07,1.49874207,,
2022-12-06 10:55:20.131,137,,,1,,,1.55,1.53681699E-07,1.54879477,,
2022-12-06 10:55:22.345,138,,,1,,,1.6,1.58119634E-07,1.59867046,,
2022-12-06 10:55:24.571,139,,,1,,,1.65,1.62974817E-07,1.64879495,,
2022-12-06 10:55:26.691,140,,,1,,,1.7,1.68206372E-07,1.69859445,,
2022-12-06 10:55:28.904,141,,,1,,,1.75,1.73430808E-07,1.74870321,,
2022-12-06 10:55:31.132,142,,,1,,,1.8,1.78844235E-07,1.79860567,,
2022-12-06 10:55:33.289,143,,,1,,,1.85,1.84551595E-07,1.84862716,,
2022-12-06 10:55:35.388,144,,,1,,,1.9,1.88204865E-07,1.89865733,,
2022-12-06 10:55:37.632,145,,,1,,,1.95,1.9252959E-07,1.94872755,,
2022-12-06 10:55:39.893,146,,,1,,,2,1.98419969E-07,1.99862711,,
2022-12-06 10:55:42.041,147,,,1,,,2.05,2.02313668E-07,2.04870268,,
2022-12-06 10:55:44.288,148,,,1,,,2.1,2.08018273E-07,2.09864626,,
2022-12-06 10:55:46.517,149,,,1,,,2.15,2.1324225E-07,2.14865262,,
2022-12-06 10:55:48.653,150,,,1,,,2.2,2.17482239E-07,2.19837911,,
2022-12-06 10:55:50.903,151,,,1,,,2.25,2.24408045E-07,2.24848252,,
2022-12-06 10:55:53.148,152,,,1,,,2.3,2.27536828E-07,2.29830453,,
2022-12-06 10:55:55.261,153,,,1,,,2.35,2.3324304E-07,2.34827424,,
2022-12-06 10:55:57.424,154,,,1,,,2.4,2.38349214E-07,2.39837889,,
2022-12-06 10:55:59.642,155,,,1,,,2.45,2.4279266E-07,2.44848666,,
2022-12-06 10:56:01.846,156,,,1,,,2.5,2.47967495E-07,2.4984381,,
2022-12-06 10:56:03.944,157,,,1,,,2.55,2.54195669E-07,2.54840232,,
2022-12-06 10:56:06.162,158,,,1,,,2.6,2.58238631E-07,2.59830645,,
2022-12-06 10:56:08.421,159,,,1,,,2.65,2.6283731E-07,2.64844471,,
2022-12-06 10:56:10.520,160,,,1,,,2.7,2.68092518E-07,2.69835216,,
2022-12-06 10:56:12.756,161,,,1,,,2.75,2.73331881E-07,2.74820587,,
2022-12-06 10:56:15.005,162,,,1,,,2.8,2.77665791E-07,2.79821714,,
2022-12-06 10:56:17.105,163,,,1,,,2.85,2.82753365E-07,2.84831858,,
2022-12-06 10:56:19.288,164,,,1,,,2.9,2.88272653E-07,2.89832501,,
2022-12-06 10:56:21.519,165,,,1,,,2.95,2.92397825E-07,2.94824877,,
2022-12-06 10:56:23.752,166,,,1,,,3,2.99439137E-07,2.99817443,,
2022-12-06 10:56:25.879,167,,,1,,,3.05,3.02906173E-07,3.04820953,,
2022-12-06 10:56:28.122,168,,,1,,,3.1,3.08081927E-07,3.09819626,,
2022-12-06 10:56:30.369,169,,,1,,,3.15,3.13223236E-07,3.14810492,,
2022-12-06 10:56:32.486,170,,,1,,,3.2,3.19067688E-07,3.19814419,,
2022-12-06 10:56:34.708,171,,,1,,,3.25,3.23364856E-07,3.24814391,,
2022-12-06 10:56:36.937,172,,,1,,,3.3,3.27613112E-07,3.29801557,,
2022-12-06 10:56:39.057,173,,,1,,,3.35,3.33476165E-07,3.34798818,,
2022-12-06 10:56:41.323,174,,,1,,,3.4,3.38076452E-07,3.39790241,,
2022-12-06 10:56:43.590,175,,,1,,,3.45,3.42855855E-07,3.44799449,,
2022-12-06 10:56:45.750,176,,,1,,,3.5,3.47082067E-07,3.49791899,,
2022-12-06 10:56:47.897,177,,,1,,,3.55,3.54427875E-07,3.54785255,,
2022-12-06 10:56:50.158,178,,,1,,,3.6,3.58151874E-07,3.59783067,,
2022-12-06 10:56:52.401,179,,,1,,,3.65,3.63272285E-07,3.64794847,,
2022-12-06 10:56:54.497,180,,,1,,,3.7,3.67917811E-07,3.69784609,,
2022-12-06 10:56:56.722,181,,,1,,,3.75,3.72773683E-07,3.74785573,,
2022-12-06 10:56:59.003,182,,,1,,,3.8,3.78036468E-07,3.79744679,,
2022-12-06 10:57:01.118,183,,,1,,,3.85,3.82977305E-07,3.84748007,,
2022-12-06 10:57:03.365,184,,,1,,,3.9,3.87609282E-07,3.89744296,,
2022-12-06 10:57:05.594,185,,,1,,,3.95,3.93151763E-07,3.9475187,,
2022-12-06 10:57:07.694,186,,,1,,,4,4.00030035E-07,3.99743552,,
2022-12-06 10:57:09.904,187,,,1,,,4.05,4.01983773E-07,4.04746894,,
2022-12-06 10:57:12.167,188,,,1,,,4.1,4.07662429E-07,4.09740286,,
2022-12-06 10:57:14.340,189,,,1,,,4.15,4.12479262E-07,4.14740417,,
2022-12-06 10:57:16.476,190,,,1,,,4.2,4.18304655E-07,4.19739707,,
2022-12-06 10:57:18.692,191,,,1,,,4.25,4.23131592E-07,4.24723894,,
2022-12-06 10:57:20.947,192,,,1,,,4.3,4.28327554E-07,4.29734247,,
2022-12-06 10:57:23.066,193,,,1,,,4.35,4.32108961E-07,4.34751848,,
2022-12-06 10:57:25.279,194,,,1,,,4.4,4.38007607E-07,4.39751041,,
2022-12-06 10:57:27.494,195,,,1,,,4.45,4.44402955E-07,4.44743906,,
2022-12-06 10:57:29.594,196,,,1,,,4.5,4.47681001E-07,4.49747769,,
2022-12-06 10:57:31.836,197,,,1,,,4.55,4.52501279E-07,4.54741507,,
2022-12-06 10:57:34.052,198,,,1,,,4.6,4.58214839E-07,4.59752154,,
2022-12-06 10:57:36.189,199,,,1,,,4.65,4.62854394E-07,4.64737682,,
2022-12-06 10:57:38.356,200,,,1,,,4.7,4.68181019E-07,4.69745736,,
2022-12-06 10:57:40.591,201,,,1,,,4.75,4.73303497E-07,4.74743243,,
2022-12-06 10:57:42.813,202,,,1,,,4.8,4.77018769E-07,4.79741171,,
2022-12-06 10:57:44.931,203,,,1,,,4.85,4.8326761E-07,4.84724109,,
2022-12-06 10:57:47.211,204,,,1,,,4.9,4.87372573E-07,4.89727918,,
2022-12-06 10:57:49.463,205,,,1,,,4.95,4.93177299E-07,4.94719788,,
2022-12-06 10:57:51.590,206,,,1,,,5,4.981721E-07,4.99729024,,
2022-12-06 10:57:56.313,207,,,2,2,0.0007099402,5,,,,
2022-12-06 10:57:59.073,208,,,2,,,0,3.20777783E-09,-0.000248887777,,
2022-12-06 10:58:01.310,209,,,2,,,0.05,8.19775652E-09,0.0496875299,,
2022-12-06 10:58:03.436,210,,,2,,,0.1,1.40934175E-08,0.0993398209,,
2022-12-06 10:58:05.971,211,,,2,,,0.15,1.88597312E-08,0.149274636,,
2022-12-06 10:58:08.173,212,,,2,,,0.2,2.38281242E-08,0.199312423,,
2022-12-06 10:58:10.312,213,,,2,,,0.25,2.91742675E-08,0.249259917,,
2022-12-06 10:58:12.575,214,,,2,,,0.3,3.43162648E-08,0.299264623,,
2022-12-06 10:58:14.790,215,,,2,,,0.35,3.97246393E-08,0.349205757,,
2022-12-06 10:58:16.908,216,,,2,,,0.4,4.32247431E-08,0.399268736,,
2022-12-06 10:58:19.151,217,,,2,,,0.45,4.87396685E-08,0.449221735,,
2022-12-06 10:58:21.405,218,,,2,,,0.5,5.41806512E-08,0.499218457,,
2022-12-06 10:58:23.533,219,,,2,,,0.55,5.90457082E-08,0.549195754,,
2022-12-06 10:58:25.780,220,,,2,,,0.6,6.34469016E-08,0.59924041,,
2022-12-06 10:58:28.028,221,,,2,,,0.65,6.90125764E-08,0.649093321,,
2022-12-06 10:58:30.201,222,,,2,,,0.7,7.4010133E-08,0.699102438,,
2022-12-06 10:58:32.409,223,,,2,,,0.75,7.84999657E-08,0.749046755,,
2022-12-06 10:58:34.635,224,,,2,,,0.8,8.42854016E-08,0.799092829,,
2022-12-06 10:58:36.873,225,,,2,,,0.85,8.84470852E-08,0.8490332,,
2022-12-06 10:58:39.011,226,,,2,,,0.9,9.35399405E-08,0.898783984,,
2022-12-06 10:58:41.273,227,,,2,,,0.95,9.87044422E-08,0.948756144,,
2022-12-06 10:58:43.488,228,,,2,,,1,1.03738511E-07,0.99871626,,
2022-12-06 10:58:45.586,229,,,2,,,1.05,1.09228865E-07,1.04876769,,
2022-12-06 10:58:47.821,230,,,2,,,1.1,1.14222288E-07,1.09873735,,
2022-12-06 10:58:50.047,231,,,2,,,1.15,1.19614359E-07,1.14845369,,
2022-12-06 10:58:52.174,232,,,2,,,1.2,1.25335956E-07,1.19839291,,
2022-12-06 10:58:54.755,233,,,2,,,1.25,1.28748569E-07,1.2487821,,
2022-12-06 10:58:56.939,234,,,2,,,1.3,1.3271644E-07,1.29878965,,
2022-12-06 10:58:59.046,235,,,2,,,1.35,1.3888376E-07,1.34884931,,
2022-12-06 10:59:01.308,236,,,2,,,1.4,1.43265434E-07,1.39873835,,
2022-12-06 10:59:03.550,237,,,2,,,1.45,1.48140595E-07,1.44888263,,
2022-12-06 10:59:05.660,238,,,2,,,1.5,1.53802028E-07,1.49885841,,
2022-12-06 10:59:07.890,239,,,2,,,1.55,1.58490495E-07,1.54879185,,
2022-12-06 10:59:10.167,240,,,2,,,1.6,1.63395279E-07,1.59870624,,
2022-12-06 10:59:12.289,241,,,2,,,1.65,1.69099654E-07,1.64886403,,
2022-12-06 10:59:14.508,242,,,2,,,1.7,1.73438616E-07,1.69874197,,
2022-12-06 10:59:16.764,243,,,2,,,1.75,1.7975428E-07,1.74872492,,
2022-12-06 10:59:18.899,244,,,2,,,1.8,1.84449407E-07,1.79873659,,
2022-12-06 10:59:21.027,245,,,2,,,1.85,1.88889409E-07,1.84874012,,
2022-12-06 10:59:23.274,246,,,2,,,1.9,1.93324818E-07,1.89871689,,
2022-12-06 10:59:25.504,247,,,2,,,1.95,1.9800387E-07,1.94868494,,
2022-12-06 10:59:27.602,248,,,2,,,2,2.03945688E-07,1.99864447,,
2022-12-06 10:59:29.864,249,,,2,,,2.05,2.09326965E-07,2.04873919,,
2022-12-06 10:59:32.090,250,,,2,,,2.1,2.12848425E-07,2.0986828,,
2022-12-06 10:59:34.228,251,,,2,,,2.15,2.18588163E-07,2.14862481,,
2022-12-06 10:59:36.471,252,,,2,,,2.2,2.24820011E-07,2.19846226,,
2022-12-06 10:59:38.686,253,,,2,,,2.25,2.28510253E-07,2.24850069,,
2022-12-06 10:59:40.785,254,,,2,,,2.3,2.33927583E-07,2.29844145,,
2022-12-06 10:59:43.045,255,,,2,,,2.35,2.38286064E-07,2.34855221,,
2022-12-06 10:59:45.265,256,,,2,,,2.4,2.44140161E-07,2.39836369,,
2022-12-06 10:59:47.500,257,,,2,,,2.45,2.48497035E-07,2.44852,,
2022-12-06 10:59:49.625,258,,,2,,,2.5,2.54581686E-07,2.49840751,,
2022-12-06 10:59:51.884,259,,,2,,,2.55,2.59304598E-07,2.54846266,,
2022-12-06 10:59:54.141,260,,,2,,,2.6,2.63329878E-07,2.59846269,,
2022-12-06 10:59:56.241,261,,,2,,,2.65,2.68245685E-07,2.64852869,,
2022-12-06 10:59:58.501,262,,,2,,,2.7,2.7363454E-07,2.69842097,,
2022-12-06 11:00:00.728,263,,,2,,,2.75,2.79076671E-07,2.74836168,,
2022-12-06 11:00:02.864,264,,,2,,,2.8,2.84265285E-07,2.79823216,,
2022-12-06 11:00:05.082,265,,,2,,,2.85,2.89056858E-07,2.84832974,,
2022-12-06 11:00:07.339,266,,,2,,,2.9,2.9386244E-07,2.89832849,,
2022-12-06 11:00:09.481,267,,,2,,,2.95,2.98733927E-07,2.94839557,,
2022-12-06 11:00:11.623,268,,,2,,,3,3.03738372E-07,2.99830548,,
2022-12-06 11:00:13.879,269,,,2,,,3.05,3.08145766E-07,3.04830903,,
2022-12-06 11:00:16.125,270,,,2,,,3.1,3.13463434E-07,3.09825972,,
2022-12-06 11:00:18.233,271,,,2,,,3.15,3.19667036E-07,3.14832095,,
2022-12-06 11:00:20.501,272,,,2,,,3.2,3.24199811E-07,3.19813343,,
2022-12-06 11:00:22.744,273,,,2,,,3.25,3.29519087E-07,3.24818872,,
2022-12-06 11:00:24.846,274,,,2,,,3.3,3.34529733E-07,3.29798284,,
2022-12-06 11:00:27.079,275,,,2,,,3.35,3.39213148E-07,3.34801614,,
2022-12-06 11:00:29.321,276,,,2,,,3.4,3.44567558E-07,3.39802781,,
2022-12-06 11:00:31.433,277,,,2,,,3.45,3.48311305E-07,3.44810602,,
2022-12-06 11:00:33.618,278,,,2,,,3.5,3.53307254E-07,3.49802324,,
2022-12-06 11:00:35.858,279,,,2,,,3.55,3.58879818E-07,3.54807044,,
2022-12-06 11:00:38.057,280,,,2,,,3.6,3.63896435E-07,3.59797424,,
2022-12-06 11:00:40.199,281,,,2,,,3.65,3.69207444E-07,3.64816071,,
2022-12-06 11:00:42.433,282,,,2,,,3.7,3.74366664E-07,3.69800556,,
2022-12-06 11:00:44.699,283,,,2,,,3.75,3.79625316E-07,3.74801773,,
2022-12-06 11:00:46.819,284,,,2,,,3.8,3.82956178E-07,3.79755706,,
2022-12-06 11:00:49.037,285,,,2,,,3.85,3.87488264E-07,3.8476028,,
2022-12-06 11:00:51.257,286,,,2,,,3.9,3.94081787E-07,3.89761402,,
2022-12-06 11:00:53.400,287,,,2,,,3.95,3.98484129E-07,3.94760592,,
2022-12-06 11:00:55.635,288,,,2,,,4,4.03970579E-07,3.99762653,,
2022-12-06 11:00:57.885,289,,,2,,,4.05,4.09178023E-07,4.04760103,,
2022-12-06 11:01:00.031,290,,,2,,,4.1,4.13324091E-07,4.09757941,,
2022-12-06 11:01:02.221,291,,,2,,,4.15,4.18615581E-07,4.14759064,,
2022-12-06 11:01:04.474,292,,,2,,,4.2,4.23730481E-07,4.19752507,,
2022-12-06 11:01:06.733,293,,,2,,,4.25,4.29222673E-07,4.24745954,,
2022-12-06 11:01:08.913,294,,,2,,,4.3,4.32793275E-07,4.29754682,,
2022-12-06 11:01:11.133,295,,,2,,,4.35,4.38719707E-07,4.34771577,,
2022-12-06 11:01:13.335,296,,,2,,,4.4,4.44229121E-07,4.39763412,,
2022-12-06 11:01:15.454,297,,,2,,,4.45,4.48274839E-07,4.44758453,,
2022-12-06 11:01:17.693,298,,,2,,,4.5,4.53411095E-07,4.49764312,,
2022-12-06 11:01:19.957,299,,,2,,,4.55,4.59724922E-07,4.54761093,,
2022-12-06 11:01:22.092,300,,,2,,,4.6,4.62303958E-07,4.59773632,,
2022-12-06 11:01:24.309,301,,,2,,,4.65,4.69537935E-07,4.64750989,,
2022-12-06 11:01:26.531,302,,,2,,,4.7,4.73669766E-07,4.69751163,,
2022-12-06 11:01:28.712,303,,,2,,,4.75,4.78306335E-07,4.74747734,,
2022-12-06 11:01:30.835,304,,,2,,,4.8,4.83895433E-07,4.79755258,,
2022-12-06 11:01:33.070,305,,,2,,,4.85,4.89157759E-07,4.84744905,,
2022-12-06 11:01:35.295,306,,,2,,,4.9,4.92858335E-07,4.89752066,,
2022-12-06 11:01:37.414,307,,,2,,,4.95,4.98365223E-07,4.94742351,,
2022-12-06 11:01:39.640,308,,,2,,,5,5.02878249E-07,4.9974263,,
2022-12-06 11:01:44.384,309,,,3,3,0.005048163,5,,,,
2022-12-06 11:01:47.192,310,,,3,,,0,8.69046237E-08,-0.000324990285,,
2022-12-06 11:01:49.323,311,,,3,,,0.05,9.30648248E-08,0.0496037998,,
2022-12-06 11:01:51.572,312,,,3,,,0.1,9.73300739E-08,0.0992581298,,
2022-12-06 11:01:53.972,313,,,3,,,0.15,1.02016475E-07,0.149186798,,
2022-12-06 11:01:56.195,314,,,3,,,0.2,1.07623024E-07,0.199236972,,
2022-12-06 11:01:58.436,315,,,3,,,0.25,1.12406102E-07,0.249172946,,
