Address:,USB0::0x0957::0x1798::MY56272288::0::INSTR,,Analog Channels,,,,Function Channels,,
Model:,DSO-X 2014A,,Time (s),2 (VOLT),3 (VOLT),,Time (s),M1,
,,,-0.000452976,-0.993747452273965,-1.06916964799166,,-0.000452976,-0.0788309476338327,
,,,-0.00045288,-0.997516296454705,-1.05911939870566,,-0.00045288,-0.0651590742636472,
,,,-0.000452784,-1.00002885924187,-1.01389327691868,,-0.000452784,-0.0182840798515826,
,,,-0.000452688,-0.987466045306064,-1.06916964799166,,-0.000452688,-0.0846903219353408,
,,,-0.000452592,-0.993747452273965,-1.06916964799166,,-0.000452592,-0.0788309476338327,
,,,-0.000452496,-1.00128514063545,-1.03399377549067,,-0.000452496,-0.0358622027561069,
,,,-0.0004524,-0.987466045306064,-1.04404402477667,,-0.0004524,-0.0612528247293085,
,,,-0.000452304,-0.998772577848285,-1.06414452334866,,-0.000452304,-0.0690653237979859,
,,,-0.000452208,-0.993747452273965,-1.02394352620468,,-0.000452208,-0.0339090779889375,
,,,-0.000452112,-0.993747452273965,-0.998817902989686,,-0.000452112,-0.00851845601573586,
,,,-0.000452016,-0.993747452273965,-1.00886815227568,,-0.000452016,-0.0182840798515826,
,,,-0.00045192,-1.00128514063545,-1.05911939870566,,-0.00045192,-0.0612528247293085,
,,,-0.000451824,-0.993747452273965,-1.05409427406266,,-0.000451824,-0.0651590742636472,
,,,-0.000451728,-0.995003733667545,-1.05911939870566,,-0.000451728,-0.0671121990308166,
,,,-0.000451632,-0.993747452273965,-1.06414452334866,,-0.000451632,-0.074924698099494,
,,,-0.000451536,-0.993747452273965,-1.05911939870566,,-0.000451536,-0.0690653237979859,
,,,-0.00045144,-0.996260015061125,-1.06414452334866,,-0.00045144,-0.0710184485651553,
,,,-0.000451344,-0.997516296454705,-1.06916964799166,,-0.000451344,-0.074924698099494,
,,,-0.000451248,-0.991234889486805,-1.06916964799166,,-0.000451248,-0.0827371971681714,
,,,-0.000451152,-1.00002885924187,-1.05911939870566,,-0.000451152,-0.0632059494964778,
,,,-0.000451056,-0.989978608093224,-1.05409427406266,,-0.000451056,-0.0671121990308166,
,,,-0.00045096,-0.993747452273965,-1.04404402477667,,-0.00045096,-0.0534403256606311,
,,,-0.000450864,-0.995003733667545,-1.02394352620468,,-0.000450864,-0.0319559532217681,
,,,-0.000450768,-1.00002885924187,-1.03399377549067,,-0.000450768,-0.0378153275232762,
,,,-0.000450672,-0.993747452273965,-1.02896865084767,,-0.000450672,-0.0397684522904456,
,,,-0.000450576,-0.995003733667545,-1.06916964799166,,-0.000450576,-0.0788309476338327,
,,,-0.00045048,-1.01007911039051,-1.05409427406266,,-0.00045048,-0.047580951359123,
,,,-0.000450384,-0.995003733667545,-1.05409427406266,,-0.000450384,-0.0632059494964778,
,,,-0.000450288,-0.993747452273965,-1.04906914941967,,-0.000450288,-0.0592996999621391,
,,,-0.000450192,-0.998772577848285,-1.03399377549067,,-0.000450192,-0.0397684522904456,
,,,-0.000450096,-0.993747452273965,-1.03399377549067,,-0.000450096,-0.0436747018247843,
