x-axis,1,3,F1
second,Volt,Volt,Volt
-442.3730E-06,-77.8310889E-03,-74.5286408E-03,-3.3673397E-03
-441.8530E-06,-77.6212779E-03,-74.5286408E-03,-3.1634706E-03
-441.3330E-06,-77.9083437E-03,-74.5286408E-03,-3.4424067E-03
-440.8130E-06,-77.5942734E-03,-74.8427112E-03,-2.8320551E-03
-440.2930E-06,-77.7180198E-03,-74.6523873E-03,-3.1372309E-03
-439.7730E-06,-77.4202766E-03,-74.9827847E-03,-2.5268793E-03
-439.2530E-06,-77.5942734E-03,-75.1567815E-03,-2.5268793E-03
-438.7330E-06,-77.5942734E-03,-75.1567815E-03,-2.5268793E-03
-438.2130E-06,-77.5942734E-03,-75.1461041E-03,-2.5372544E-03
-437.6930E-06,-77.3411308E-03,-75.1567815E-03,-2.2809058E-03
-437.1730E-06,-77.5942734E-03,-75.3596738E-03,-2.3297330E-03
-436.6530E-06,-77.7557018E-03,-75.3094234E-03,-2.5354170E-03
-436.1330E-06,-77.6966650E-03,-75.4708519E-03,-2.3211954E-03
-435.6130E-06,-77.5421321E-03,-75.5229931E-03,-2.1102414E-03
-435.0930E-06,-77.9064528E-03,-75.4708519E-03,-2.5250419E-03
-434.5730E-06,-77.5942734E-03,-75.7849222E-03,-1.8554926E-03
-434.0530E-06,-77.6928831E-03,-76.0989926E-03,-1.6461339E-03
-433.5330E-06,-77.9083437E-03,-76.0989926E-03,-1.8554926E-03
-433.0130E-06,-77.5101230E-03,-76.0989926E-03,-1.4685496E-03
-432.4930E-06,-77.5942734E-03,-76.1637022E-03,-1.4874398E-03
-431.9730E-06,-77.8938844E-03,-76.3986036E-03,-1.5503168E-03
-431.4530E-06,-77.9083437E-03,-76.4130629E-03,-1.5503168E-03
-430.9330E-06,-77.8223024E-03,-76.6410919E-03,-1.2451410E-03
-430.4130E-06,-77.7305650E-03,-76.5493546E-03,-1.2451410E-03
-429.8930E-06,-77.5942734E-03,-76.7271333E-03,-939.9652E-06
-429.3730E-06,-77.9856217E-03,-76.9639256E-03,-1.0901442E-03
-428.8530E-06,-77.9083437E-03,-76.7541610E-03,-1.2188788E-03
-428.3330E-06,-77.6174960E-03,-77.0412036E-03,-657.3544E-06
-427.8130E-06,-77.5942734E-03,-77.3552740E-03,-329.6137E-06
-427.2930E-06,-77.5942734E-03,-77.0412036E-03,-634.7895E-06
-426.7730E-06,-77.9083437E-03,-77.3552740E-03,-634.7895E-06
