x-axis,1,3,F1
second,Volt,Volt,Volt
+499.8805000E-06,+4.1684994311661E+00,+3.8430082204862E+00,+325.2786397982E-03
+499.8810000E-06,+4.1680479550428E+00,+3.8434596966095E+00,+324.4012594320E-03
+499.8815000E-06,+4.1678320316707E+00,+3.8436756199815E+00,+323.9816427182E-03
+499.8820000E-06,+4.1684209135688E+00,+3.8426745207588E+00,+325.5532979737E-03
+499.8825000E-06,+4.1682638784152E+00,+3.8413397217680E+00,+326.7320394591E-03
+499.8830000E-06,+4.1671057439978E+00,+3.8413986099453E+00,+325.5227804316E-03
+499.8835000E-06,+4.1671646321750E+00,+3.8417911978912E+00,+325.1909017455E-03
+499.8840000E-06,+4.1675572201211E+00,+3.8412023159934E+00,+326.1789083429E-03
+499.8845000E-06,+4.1672431497727E+00,+3.8401226991736E+00,+326.9227743070E-03
+499.8850000E-06,+4.1674787025231E+00,+3.8394160408789E+00,+327.8650045310E-03
+499.8855000E-06,+4.1680086962442E+00,+3.8399656639775E+00,+327.8535604590E-03
+499.8860000E-06,+4.1678712904696E+00,+3.8401226991739E+00,+327.5598287496E-03
+499.8865000E-06,+4.1682442489942E+00,+3.8395534466535E+00,+328.5096883692E-03
+499.8870000E-06,+4.1690883130640E+00,+3.8402797343256E+00,+328.6241293037E-03
+499.8875000E-06,+4.1692649776378E+00,+3.8415360157190E+00,+327.5483846782E-03
+499.8880000E-06,+4.1692649776378E+00,+3.8432045144360E+00,+325.8661031926E-03
+499.8885000E-06,+4.1694023834123E+00,+3.8438915433552E+00,+325.3244161458E-03
+499.8890000E-06,+4.1695790479862E+00,+3.8427726677362E+00,+326.6175985250E-03
+499.8895000E-06,+4.1699912653095E+00,+3.8425174855633E+00,+327.2660970659E-03
+499.8900000E-06,+4.1702464474826E+00,+3.8424585973880E+00,+327.5712728471E-03
+499.8905000E-06,+4.1694809010115E+00,+3.8413789805685E+00,+327.9031515086E-03
+499.8910000E-06,+4.1688135015151E+00,+3.8408097280468E+00,+327.8154134816E-03
+499.8915000E-06,+4.1682246196181E+00,+3.8411237983952E+00,+326.9037008406E-03
+499.8920000E-06,+4.1679694374444E+00,+3.8411630571950E+00,+326.6175985245E-03
+499.8925000E-06,+4.1672235203986E+00,+3.8412612041693E+00,+325.7707357721E-03
+499.8930000E-06,+4.1658102038055E+00,+3.8420267506403E+00,+323.5925436119E-03
+499.8935000E-06,+4.1659476095797E+00,+3.8428315559112E+00,+322.9097127946E-03
+499.8940000E-06,+4.1661242741538E+00,+3.8431848850596E+00,+322.7380514145E-03
+499.8945000E-06,+4.1669487087987E+00,+3.8429100735113E+00,+323.8328695036E-03
+499.8950000E-06,+4.1675964789219E+00,+3.8422819328146E+00,+325.1069784197E-03
+499.8955000E-06,+4.1669290794250E+00,+3.8420660094401E+00,+324.6682882374E-03
+499.8960000E-06,+4.1681264725911E+00,+3.8415556451442E+00,+326.3810872527E-03
+499.8965000E-06,+4.1694809010125E+00,+3.8406723222724E+00,+328.6241293053E-03
+499.8970000E-06,+4.1697753419334E+00,+3.8398478876285E+00,+329.7380208562E-03
+499.8975000E-06,+4.1705605178318E+00,+3.8382382770862E+00,+332.1260213778E-03
+499.8980000E-06,+4.1697949713612E+00,+3.8383560534321E+00,+331.2486410460E-03
+499.8985000E-06,+4.1694023834117E+00,+3.8405152870701E+00,+328.6737203844E-03
+499.8990000E-06,+4.1697164537601E+00,+3.8416537921183E+00,+327.8650045285E-03
+499.8995000E-06,+4.1693434952392E+00,+3.8421248976123E+00,+327.0257711772E-03
+499.9000000E-06,+4.1689116484886E+00,+3.8438719139287E+00,+324.8399496184E-03
+499.9005000E-06,+4.1683031372213E+00,+3.8440682079326E+00,+324.0579366755E-03
+499.9010000E-06,+4.1681657313891E+00,+3.8430474792858E+00,+324.9429464013E-03
+499.9015000E-06,+4.1690294248913E+00,+3.8434204378061E+00,+325.4274130162E-03
+499.9020000E-06,+4.1684601723663E+00,+3.8435774730100E+00,+324.6873616991E-03
+499.9025000E-06,+4.1678124022990E+00,+3.8424585973902E+00,+325.1451254000E-03
